country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
DEU,Germany,HKW Sandreuth,WRI1005811,18.0,49.4386,11.0606,Waste,,,,1996.0,N-ERGIE AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,152.9796072507553
DEU,Germany,HKW Sandreuth,WRI1005810,150.0,49.4386,11.0606,Gas,,,,2005.0,N-ERGIE AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,382.33337767726476
DEU,Germany,HKW Schwarza,WRI1005812,26.5,50.6869,11.3293,Gas,,,,,Energie- und Medienversorgung Schwarza GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,67.5455633896501
DEU,Germany,HKW Schwerin Lankow,WRI1005813,23.0,53.6539,11.3730,Gas,,,,1994.0,Energieversorgung Schwerin GmbH & Co. Erzeugung KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,58.62445124384726
DEU,Germany,HKW Schwerin Süd,WRI1005814,44.9,53.5779,11.3965,Gas,,,,1994.0,Energieversorgung Schwerin GmbH & Co. Erzeugung KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,114.4451243847279
DEU,Germany,HKW Südstadt,WRI1005815,35.0,50.9170,6.9573,Gas,,,,1994.0,RheinEnergie AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,89.21112145802844
DEU,Germany,HKW West,WRI1005818,138.5,52.4422,10.7645,Coal,,,,1985.0,Volkswagen AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,838.8660158716323
DEU,Germany,HKW West,WRI1005817,123.0,50.0984,8.6531,Coal,,,,1989.0,Mainova AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,744.9857036260706
DEU,Germany,HKW West,WRI1005816,99.0,50.0984,8.6531,Gas,,,,1994.0,Mainova AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,252.34002926699475
DEU,Germany,HKW West ?,WRI1005819,19.7,50.0985,8.6530,Other,,,,1954.0,Mainova AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,52.65305852820716
DEU,Germany,HKW Wiesengrund,WRI1005820,22.1,50.9816,10.2906,Gas,,,,1993.0,ENAG/MainNatural Gas Energieanlagen GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,56.33045097778368
DEU,Germany,HKW Wörth,WRI1005821,59.0,49.0700,8.3070,Gas,,,,2008.0,Palm Power GmbH & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,150.3844618863908
DEU,Germany,HKW-Mitte,WRI1005822,137.3,52.2786,10.5147,Gas,,,,,Braunschweiger Versorgungs-AG & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,349.96248503392303
DEU,Germany,HKW-Nord,WRI1005824,25.0,52.2786,10.5147,Gas,,,,1965.0,Braunschweiger Versorgungs-AG & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,63.72222961287746
DEU,Germany,HKW-West,WRI1005825,12.8,52.0262,8.8666,Gas,,,,2002.0,Stadtwerke Lemgo GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,32.62578156179326
DEU,Germany,HKW3 UPM Schongau,WRI1005826,65.0,48.1603,10.1144,Gas,,,,2015.0,UPM GmbH,Open Power System Data,http://data.open-power-system-data.org/,CARMA,,,,,,165.6777969934814
DEU,Germany,Haag Solar Power Plant,WRI1030272,5.5,49.6267,10.6237,Solar,,,,,,Gehrlicher Solar AG,http://www.gehrlicher.com,Industry About,,,,,,50.94012096000257
DEU,Germany,Haidenaab Solar Power Plant,WRI1030252,3.2,49.8838,11.8316,Solar,,,,,,CEE PVF Haidenaab GmbH & Co KG,http://www.cee-holding.de,Industry About,,,,,,29.63788855854695
DEU,Germany,Halberstadt Solar Power Plant,WRI1025903,3.8,51.8970,11.0914,Solar,,,,,,Juwi Solar GmbH,http://www.juwi.com,Industry About,,,,,,35.1949926632745
DEU,Germany,Hamburger Rieger,WRI1005727,18.7,51.5201,14.3374,Waste,,,,2013.0,Spreestromerzeugungs GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,158.92881419939576
DEU,Germany,Harthausen Solar Power Plant,WRI1030357,4.5,48.4406,10.3481,Solar,,,,,,Gehrlicher Solar AG,http://www.gehrlicher.com,Industry About,,,,,,41.67828078545664
DEU,Germany,Hasselbach Solar Power Plant,WRI1030237,1.9,50.0322,7.4374,Solar,,,,,,SYBAC Solar GmbH,http://www.sybac-solar.de,Industry About,,,,,,17.59749633163725
DEU,Germany,Hattorf,WRI1005728,52.3,50.8126,9.9780,Gas,,,,,K+S AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,133.30690435013963
DEU,Germany,Ha�loch Solar Power Plant,WRI1030288,3.3,49.3644,8.2341,Solar,,,,,,Pfalzsolar GmbH,http://pfalzsolar.de,Industry About,,,,,,30.56407257600154
DEU,Germany,Heckfeld Solar Power Plant,WRI1030278,1.9,49.5608,9.6203,Solar,,,,,,Gehrlicher Solar AG,http://www.gehrlicher.com,Industry About,,,,,,17.59749633163725
DEU,Germany,Heimbach,WRI1005731,16.0,50.6286,6.4518,Hydro,,,,1905.0,RWE Innogy GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,40.77523261986558
DEU,Germany,Heinersdorf Solar Power Plant,WRI1030181,7.1,51.1292,12.6234,Solar,,,,,,Enerparc AG,http://www.enerparc.de,Industry About,,,,,,65.75906523927604
DEU,Germany,Heizkraftwerk 1,WRI1005732,22.5,53.5177,9.9508,Gas,,,,1992.0,ADM Hamburg Aktiengesellschaft,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,57.350006651589716
DEU,Germany,Heizkraftwerk 2,WRI1005733,152.0,50.0918,8.5311,Gas,,,,,Infraserv GmbH & Co. Höchst KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,387.431156046295
DEU,Germany,Heizkraftwerk 3,WRI1005734,211.0,49.2490,6.8792,Coal,,,,1989.0,STEAG Power Saar GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,1277.9836054073244
DEU,Germany,Heizkraftwerk 4,WRI1005735,18.0,48.3751,10.9028,Gas,,,,1976.0,Stadtwerke Augsburg Energie GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,45.880005321271774
DEU,Germany,Heizkraftwerk 5,WRI1005736,10.0,49.8828,8.6287,Gas,,,,1999.0,Merck KGaA,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,25.488891845150984
DEU,Germany,Heizkraftwerk Altbach/Deizisau (Coal),WRI1005737,769.0,48.7176,9.3749,Coal,,,,,EnBW Energie Baden-Württemberg AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,4657.674846247547
DEU,Germany,Heizkraftwerk Altbach/Deizisau (Natural Gas),WRI1005738,65.0,48.7176,9.3749,Gas,,,,,EnBW Energie Baden-Württemberg AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,165.6777969934814
DEU,Germany,Heizkraftwerk Bomlitz,WRI1005739,22.1,52.9000,9.6500,Gas,,,,1912.0,Dow Wolff Cellulosics GmbH,Open Power System Data,http://data.open-power-system-data.org/,CARMA,,,,,,56.33045097778368
DEU,Germany,Heizkraftwerk Evonik Rheinfelden,WRI1005741,16.0,47.5708,7.8072,Gas,,,,1980.0,Evonik Degussa GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,40.78222695224157
DEU,Germany,Heizkraftwerk FFO,WRI1005742,45.0,52.3460,14.5460,Coal,,,,1997.0,Stadtwerke Frankfurt (Oder) GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,272.5557452290502
DEU,Germany,Heizkraftwerk FL,WRI1005743,147.0,54.8049,9.4324,Coal,,,,,Stadtwerke Flensburg GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,890.3487677482307
DEU,Germany,Heizkraftwerk Gera-Nord,WRI1005744,148.0,50.9076,12.0610,Gas,,,,1996.0,Energieversorgung Gera GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,377.23559930823455
DEU,Germany,Heizkraftwerk Hafen,WRI1005745,100.2,51.9501,7.6413,Gas,,,,2005.0,Stadtwerke Münster GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,255.39869628841285
DEU,Germany,Heizkraftwerk Hagen-Kabel,WRI1005746,230.0,51.4110,7.4917,Gas,,,,1980.0,Mark-E AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,179.924,586.2445124384726
DEU,Germany,Heizkraftwerk Heilbronn,WRI1005747,778.0,49.1773,9.2063,Coal,,,,1985.0,EnBW Energie Baden-Württemberg AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,3212.588,4712.185995293357
DEU,Germany,Heizkraftwerk Karlstraße 1,WRI1005748,12.0,50.7338,7.0805,Waste,,,,1991.0,Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,101.98640483383686
DEU,Germany,Heizkraftwerk Karlstraße 2,WRI1005749,95.0,50.7338,7.0805,Gas,,,,2013.0,Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,242.14447252893436
DEU,Germany,Heizkraftwerk Krefeld,WRI1005750,12.6,51.3388,6.5853,Gas,,,,,SWK ENERGIE GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,32.11600372489024
DEU,Germany,Heizkraftwerk Leipzig-Nord,WRI1005751,167.0,51.3512,12.3784,Gas,,,,1996.0,Stadtwerke Leipzig GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,425.66449381402145
DEU,Germany,Heizkraftwerk Magirusstraße,WRI1005752,20.7,48.3970,9.9648,Coal,,,,1978.0,Fernwärme Ulm GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,125.3756428053631
DEU,Germany,Heizkraftwerk Offenbach,WRI1005754,54.0,50.0652,8.7690,Coal,,,,1990.0,Energieversorgung Offenbach AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,327.06689427486026
DEU,Germany,Heizkraftwerk Pforzheim GmbH,WRI1005755,12.3,48.8971,8.7250,Biomass,,,,2004.0,Heizkraftwerk Pforzheim GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,322.08270404156355
DEU,Germany,Heizkraftwerk Pforzheim GmbH,WRI1005756,52.5,48.8832,8.6653,Gas,,,,1969.0,Heizkraftwerk Pforzheim GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,133.81668218704266
DEU,Germany,Heizkraftwerk Pforzheim GmbH (Coal),WRI1005757,26.9,48.8832,8.6653,Coal,,,,1990.0,Heizkraftwerk Pforzheim GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,162.9277677035878
DEU,Germany,Heizkraftwerk Sindelfingen,WRI1005758,95.0,48.6972,8.9992,Gas,,,,,Daimler AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,242.14447252893436
DEU,Germany,Heizkraftwerk Stendal,WRI1005759,22.0,52.6087,11.8325,Gas,,,,1994.0,VASA Kraftwerke-Pool GmbH & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,56.075562059332164
DEU,Germany,Heizkraftwerk Stuttgart-Gaisburg,WRI1005760,22.6,48.7825,9.2315,Coal,,,,2009.0,EnBW Energie Baden-Württemberg AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,136.88355204836745
DEU,Germany,Heizkraftwerk West,WRI1005761,37.0,49.0144,8.3481,Gas,,,,1984.0,Stadtwerke Karlsruhe GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,94.30889982705864
DEU,Germany,Heizkraftwerk der Sappi Stockstadt GmbH,WRI1005740,24.8,49.9774,9.0687,Coal,,,,1969.0,Sappi Stockstadt GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,150.2084995928988
DEU,Germany,Heizkraftwerk zur Papierfabrik,WRI1005762,18.1,52.6180,7.8619,Gas,,,,1995.0,Delkeskamp Verpackungswerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,46.13489423972328
DEU,Germany,Heizkraftwerke an der Friedensbrücke,WRI1005763,122.0,49.8000,9.9231,Gas,,,,,Heizkraftwerk Würzburg GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,310.964480510842
DEU,Germany,Hemfurth,WRI1005764,40.0,51.1671,9.0468,Hydro,,,,1915.0,E.ON Kraftwerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,101.93808154966395
DEU,Germany,Hengersberg Solar Power Plant,WRI1030321,1.5,48.7840,13.0793,Solar,,,,,,Solea AG,http://www.solea-ag.com,Industry About,,,,,,13.892760261818882
DEU,Germany,Heretsried Solar Power Plant,WRI1030356,2.5,48.4644,10.7380,Solar,,,,,,GP Joule GmbH,http://www.gp-joule.eu,Industry About,,,,,,23.154600436364802
DEU,Germany,Herforst Solar Power Plant,WRI1030246,1.6,49.9469,6.6864,Solar,,,,,,SYBAC Solar GmbH,http://www.sybac-solar.de,Industry About,,,,,,14.818944279273476
DEU,Germany,Herzberg Solar Power Plant,WRI1030112,16.4,51.6731,13.2232,Solar,,,,,,Belectric,http://www.belectric.com,Industry About,,,,,,151.8941788625531
DEU,Germany,Hettenleidelheim Solar Power Plant,WRI1030280,1.4,49.5418,8.0814,Solar,,,,,,Juwi Solar GmbH,http://www.juwi.com,Industry About,,,,,,12.966576244364289
DEU,Germany,Heubach Solar Power Plant,WRI1030233,4.8,50.0879,10.7784,Solar,,,,,,Gehrlicher Solar AG,http://www.gehrlicher.com,Industry About,,,,,,44.45683283782042
DEU,Germany,Heyden,WRI1005765,875.0,52.3828,8.9960,Coal,,,,1987.0,E.ON Kraftwerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,CARMA,,,,,3084.143,5299.6950461204215
DEU,Germany,Himmelstadt Solar Power Plant,WRI1030248,4.3,49.9244,9.7401,Solar,,,,,,Enerparc AG,http://www.enerparc.de,Industry About,,,,,,39.82591275054746
DEU,Germany,Hinzerath Solar Power Plant,WRI1030256,1.4,49.8430,7.1833,Solar,,,,,,Conecon GmbH,http://www.conecon.com,Industry About,,,,,,12.966576244364289
DEU,Germany,Hohenerxleben Solar Power Plant,WRI1030099,1.3,51.8492,11.6594,Solar,,,,,,Enerparc AG,http://www.enerparc.de,Industry About,,,,,,12.040392226909699
DEU,Germany,Hohenthurm Solar Power Plant,WRI1030131,4.3,51.5258,12.1023,Solar,,,,,,Enerparc AG,http://www.enerparc.de,Industry About,,,,,,39.82591275054746
DEU,Germany,Hohenwarte,WRI1005828,377.6,50.6038,11.4752,Hydro,,,,1966.0,Vattenfall Europe Generation AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,962.2954898288276
DEU,Germany,Holthausen,WRI1005829,84.0,51.1756,6.8380,Gas,,,,1948.0,Henkel AG & Co.KGaA,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,214.10669149926827
DEU,Germany,Holzg�nz Solar Power Plant,WRI1030382,4.7,48.0228,10.2692,Solar,,,,,,Juwi Solar GmbH,http://www.juwi.com,Industry About,,,,,,43.53064882036583
DEU,Germany,Horgau Solar Power Plant,WRI1030358,5.0,48.4009,10.6620,Solar,,,,,,Sunics Solar GmbH,http://www.sunics-solar.de,Industry About,,,,,,46.309200872729605
DEU,Germany,Huckingen,WRI1005830,606.0,51.3679,6.7167,Gas,,,,,Hüttenwerke Krupp Mannesmann GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,2165.141,1544.6268458161496
DEU,Germany,Humlangen Solar Power Plant,WRI1030366,2.5,48.2943,9.9562,Solar,,,,,,Solar-Konzept GmbH,http://www.solar-konzept.de,Industry About,,,,,,23.154600436364802
DEU,Germany,Humtrup Solar Power Plant,WRI1030021,2.9,54.8521,8.8872,Solar,,,,,,GP Joule GmbH,http://www.gp-joule.eu,Industry About,,,,,,26.859336506183173
DEU,Germany,Huntorf,WRI1005831,321.0,53.1897,8.4087,Gas,,,,1978.0,E.ON Kraftwerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,0.97,818.1934282293465
DEU,Germany,Hurlach Solar Power Plant,WRI1030379,4.3,48.1074,10.8538,Solar,,,,,,Solarparc GmbH,http://www.solarparc.de,Industry About,,,,,,39.82591275054746
DEU,Germany,Hutthurm Solar Power Plant,WRI1030332,1.6,48.6586,13.4617,Solar,,,,,,Carpevigo AG,http://www.carpevigo.de,Industry About,,,,,,14.818944279273476
DEU,Germany,Häusern,WRI1005729,100.0,47.7546,8.1879,Hydro,,,,1931.0,Schluchseewerk Aktiengesellschaft,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,254.84520387415986
DEU,Germany,Höchstädt,WRI1005827,10.0,48.6032,10.5827,Hydro,,,,1982.0,Mittlere Donau Kraftwerke AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,25.484520387415987
DEU,Germany,H�hein�d Solar Power Plant,WRI1030295,2.1,49.2862,7.5806,Solar,,,,,,Pfalzsolar GmbH,http://pfalzsolar.de,Industry About,,,,,,19.449864366546436
DEU,Germany,H�rlkofen Solar Power Plant,WRI1030368,3.7,48.2391,11.9467,Solar,,,,,,Gehrlicher Solar AG,http://www.gehrlicher.com,Industry About,,,,,,34.26880864581991
DEU,Germany,H�ttigweiler Solar Power Plant,WRI1030287,2.3,49.3843,7.0614,Solar,,,,,,Solarkraftwerk H�ttigweiler (Illingen),https://www.enovos.de,Industry About,,,,,,21.30223240145562
DEU,Germany,IHKW Andernach,WRI1005833,12.5,50.4349,7.4321,Waste,,,,2009.0,IHKW Industrieheizkraftwerk Andernach GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,106.23583836858006
DEU,Germany,IHKW Heidenheim,WRI1005834,26.5,48.6701,10.1506,Gas,,,,,Voith Dienstleistungen und Grundstücks GmbH & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,67.5455633896501
DEU,Germany,IKS PCK Schwedt,WRI1005835,333.5,53.0982,14.2345,Oil,,,,,PCK Raffinerie GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,1653.086,661.9235760381595
DEU,Germany,IKW,WRI1005836,101.0,52.1674,14.6270,Other,,,,2013.0,Arcelor Mittal Eisenhüttenstadt GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,269.9471528603514
DEU,Germany,IKW Rüdersdorf,WRI1005837,30.0,52.4903,13.8299,Waste,,,,2009.0,Vattenfall Europe New Energy Ecopower GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,254.96601208459214
DEU,Germany,ILK-EKT,WRI1005838,14.0,51.7999,11.7581,Other,,,,2000.0,InfraLeuna GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,37.41841722816753
DEU,Germany,ILK-GuD,WRI1005839,135.7,51.2998,12.0193,Gas,,,,1994.0,InfraLeuna GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,345.8842623386988
DEU,Germany,INEOS Kraftwerk,WRI1005846,24.0,51.4693,6.6436,Gas,,,,1995.0,INEOS Solvents Germany GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,61.17334042836236
DEU,Germany,ISAR-2,WRI1005849,1485.0,48.6049,12.2936,Nuclear,,,,1988.0,,IAEA,https://www.iaea.org/PRIS/CountryStatistics/CountryStatisticsLandingPage.aspx,GEODB,,,,,10381.22,12911.696804225225
DEU,Germany,Ibbenbüren,WRI1005832,794.0,52.2888,7.7479,Coal,,,,1985.0,RWE Generation SE,Open Power System Data,http://data.open-power-system-data.org/,CARMA,,,,,3540.277,4809.09470470813
DEU,Germany,Idenheim Solar Power Plant,WRI1030251,3.9,49.8895,6.5593,Solar,,,,,,SYBAC Solar GmbH,http://www.sybac-solar.de,Industry About,,,,,,36.121176680729086
DEU,Germany,Igenhausen Solar Power Plant,WRI1030354,3.7,48.4720,11.0329,Solar,,,,,,Conecon GmbH,http://www.conecon.com,Industry About,,,,,,34.26880864581991
DEU,Germany,Ilbesheim Solar Power Plant,WRI1030265,6.4,49.6931,8.0423,Solar,,,,,,Juwi Solar GmbH,http://www.juwi.com,Industry About,,,,,,59.2757771170939
DEU,Germany,Ilfeld Solar Power Plant,WRI1030125,5.6,51.5744,10.7796,Solar,,,,,,Mainz Solar GmbH,http://www.cs-solarservice.com,Industry About,,,,,,51.866304977457155
DEU,Germany,Immenreuth Solar Power Plant,WRI1030249,5.8,49.9171,11.8802,Solar,,,,,,Enerparc AG,http://www.enerparc.de,Industry About,,,,,,53.718673012366345
DEU,Germany,Inden Solar Power Plant,WRI1030199,3.8,50.8436,6.3390,Solar,,,,,,F&S Solar Concept GmbH,http://www.fs-sun.com,Industry About,,,,,,35.1949926632745
DEU,Germany,Industrie-Kraftwerk,WRI1005840,79.0,51.5649,6.5782,Coal,,,,1975.0,Solvay Chemicals GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,478.4867527354437
DEU,Germany,Industriekraftwerk Bernburg (IKB),WRI1005841,66.0,51.8012,11.7544,Gas,,,,1994.0,Solvay Chemicals GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,168.2266861779965
DEU,Germany,Industriekraftwerk Breuberg,WRI1005842,11.4,49.8108,9.0117,Gas,,,,1999.0,Industriekraftwerk Breuberg GmbH / Pirelli Deutschland GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,29.057336703472124
DEU,Germany,Industriekraftwerk Greifswald,WRI1005843,37.7,54.1379,13.6671,Gas,,,,2014.0,Industriekraftwerk Greifswald GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,96.09312225621922
DEU,Germany,Industriekraftwerk Ludwigshafen,WRI1005844,12.0,49.4532,8.4336,Gas,,,,2003.0,MVV Energie AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,30.58667021418118
DEU,Germany,Industriepark Werk Gendorf,WRI1005845,49.0,48.1768,12.7306,Gas,,,,2002.0,InfraServ GmbH & Co. Gendorf KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,124.89557004123982
DEU,Germany,Ingolstadt,WRI1005847,19.8,48.7503,11.4122,Hydro,,,,1971.0,Donau-Wasserkraft AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,50.45935036708366
DEU,Germany,Itzehoe,WRI1005850,88.0,53.9664,9.4495,Oil,,,,1972.0,E.ON Kraftwerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,174.6604938271605
DEU,Germany,Jesserndorf Solar Power Plant,WRI1030232,1.0,50.0923,10.6846,Solar,,,,,,Gehrlicher Solar AG,http://www.gehrlicher.com,Industry About,,,,,,9.261840174545922
DEU,Germany,Jochenstein,WRI1005851,66.0,48.5196,13.7085,Hydro,,,,1955.0,Innwerk AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,168.1978345569455
DEU,Germany,Jocksdorf Solar Power Plant,WRI1030113,103.9,51.6597,14.6261,Solar,,,,,,M�hring Energie GmbH,http://www.moehring-energie.de,Industry About,,,,,,962.3051941353212
DEU,Germany,J�lich Solar Power Plant,WRI1030197,1.5,50.9150,6.3876,Solar,,,,,,Deutsches Zentrum f�r Luft- und Raumfahrt eV (DLR),http://www.dlr.de,Industry About,,,,,,13.892760261818882
DEU,Germany,K&N PFK AG EV,WRI1005852,12.75,51.0513,13.0166,Gas,,,,1993.0,Kübler & Niethammer Papierfabrik Kriebstein AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,32.498337102567504
DEU,Germany,KNG Kraftwerk Rostock,WRI1005866,514.0,54.1428,12.1329,Coal,,,,1994.0,EnBW Energie Baden-Württemberg AG,Open Power System Data,http://data.open-power-system-data.org/,CARMA,,,,,2787.371,3113.1922899495958
DEU,Germany,KW Hafen,WRI1005901,33.0,53.1248,8.7289,Waste,,,,2009.0,swb Entsorgung GmbH & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,280.4626132930514
DEU,Germany,KW Hafen,WRI1005902,427.0,53.1249,8.7287,Coal,,,,1979.0,swb Erzeugung GmbH & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,1615.605,2586.2511825067654
DEU,Germany,KW Hastedt,WRI1005903,119.0,53.0601,8.8733,Coal,,,,1989.0,swb Erzeugung GmbH & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,720.7585262723773
DEU,Germany,KW Herne,WRI1005904,729.0,51.5508,7.1875,Coal,,,,,Steag GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,2352.909,4415.403072710614
DEU,Germany,KW Jänschwalde,WRI1005906,2790.0,51.8344,14.4590,Coal,,,,,Vattenfall Europe Generation AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,19614.47,16898.456204201113
DEU,Germany,KW Kirchlengern,WRI1005909,201.5,52.1951,8.6482,Gas,,,,1980.0,Energieservice Westfalen Weser GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,513.6011706797923
DEU,Germany,KW Lünen,WRI1005911,473.0,51.6140,7.4813,Coal,,,,,Steag GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,2605.035,2864.863722074239
DEU,Germany,KW Mittelsbüren,WRI1005912,198.0,53.1289,8.6852,Oil,,,,,swb Erzeugung GmbH & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,952.645,392.98611111111114
DEU,Germany,KW Rheinfelden,WRI1005913,46.7,47.5699,7.8101,Hydro,,,,2010.0,Energiedienst AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,119.01271020923267
DEU,Germany,KW Voerde,WRI1005915,1390.0,51.5765,6.6894,Coal,,,,,Kraftwerk Voerde beschränkt haftende OHG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,4815.882,8418.94413040844
DEU,Germany,KW Walsum,WRI1005916,1095.0,51.5267,6.7187,Coal,,,,,Steag GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,4128.955,6632.189800573555
DEU,Germany,KW West,WRI1005917,640.0,51.5796,6.6789,Coal,,,,1971.0,Steag GmbH,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,3876.348376590937
DEU,Germany,KW Wyhlen,WRI1005918,37.9,47.5524,7.6581,Hydro,,,,1912.0,Energiedienst AG,Open Power System Data,http://data.open-power-system-data.org/,Open Power System Data,,,,,,96.58633226830658
